"BKFSTOTAL",11/05/2012
"038188819","761283100","RH","L","Z93V33938","20121101","BOML",2400,33.300000,79920.00,24.00,57600.00,33.300000,79920.00,24.00,57600.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",57600.00,57600.00,"n/a",,,,,,"","","US7612831005",79920.00,79920.00,0,"Cash Equity","1",,"20121105","RH.N"
"038188843","761283100","RH","L","Z93V332JP","20121101","BOML",2852,33.300000,94971.60,24.00,68448.00,33.300000,94971.60,24.00,68448.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",68448.00,68448.00,"n/a",,,,,,"","","US7612831005",94971.60,94971.60,0,"Cash Equity","1",,"20121105","RH.N"
"038188843","761283100","RH","L","Z93V334YL","20121101","BOML",2852,33.300000,94971.60,24.00,68448.00,33.300000,94971.60,24.00,68448.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",68448.00,68448.00,"n/a",,,,,,"","","US7612831005",94971.60,94971.60,0,"Cash Equity","1",,"20121105","RH.N"
"038188850","761283100","RH","L","Z93V3394B","20121101","BOML",2102,33.300000,69996.60,24.00,50448.00,33.300000,69996.60,24.00,50448.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",50448.00,50448.00,"n/a",,,,,,"","","US7612831005",69996.60,69996.60,0,"Cash Equity","1",,"20121105","RH.N"
"038189387","761283100","RH","L","Z93V334YF","20121101","BOML",4838,33.300000,161105.40,24.00,116112.00,33.300000,161105.40,24.00,116112.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",116112.00,116112.00,"n/a",,,,,,"","","US7612831005",161105.40,161105.40,0,"Cash Equity","1",,"20121105","RH.N"
"038189387","761283100","RH","L","Z93V332JN","20121101","BOML",4838,33.300000,161105.40,24.00,116112.00,33.300000,161105.40,24.00,116112.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",116112.00,116112.00,"n/a",,,,,,"","","US7612831005",161105.40,161105.40,0,"Cash Equity","1",,"20121105","RH.N"
"038189395","761283100","RH","L","Z93V33939","20121101","BOML",5157,33.300000,171728.10,24.00,123768.00,33.300000,171728.10,24.00,123768.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",123768.00,123768.00,"n/a",,,,,,"","","US7612831005",171728.10,171728.10,0,"Cash Equity","1",,"20121105","RH.N"
"038189494","761283100","RH","L","Z93V332JM","20121101","BOML",8659,33.300000,288344.70,24.00,207816.00,33.300000,288344.70,24.00,207816.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",207816.00,207816.00,"n/a",,,,,,"","","US7612831005",288344.70,288344.70,0,"Cash Equity","1",,"20121105","RH.N"
"038189494","761283100","RH","L","Z93V334YN","20121101","BOML",8659,33.300000,288344.70,24.00,207816.00,33.300000,288344.70,24.00,207816.00,"USD","USA","B8V9GG9","RSTRTN HRDWR HLD","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",207816.00,207816.00,"n/a",,,,,,"","","US7612831005",288344.70,288344.70,0,"Cash Equity","1",,"20121105","RH.N"
"038C88807","01741R102","ATI","L","Z93YKMGJ9","20121002","SALI",400,27.700000,11080.00,31.45,12578.76,27.700000,11080.00,31.45,12578.76,"USD","USA","2526117","ALLEGHENY TECHNOLOGIES INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",12578.76,12578.76,"n/a",,,,,,"","","US01741R1023",11080.00,11080.00,0,"Cash Equity","1",,"20121105","ATI.N"
