"BKFSTOTAL",06/07/2013
"038C88807","002896207","ANF","L","Z93DV6K2Y","20130417","BMUR",200,51.700000,10340.00,46.85,9369.48,51.700000,10340.00,46.85,9369.48,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",9369.48,9369.48,"n/a",,,,,,"","","US0028962076",10340.00,10340.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93HKZBH2","20130319","FBRC",200,51.700000,10340.00,46.71,9342.84,51.700000,10340.00,46.71,9342.84,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",9342.84,9342.84,"n/a",,,,,,"","","US0028962076",10340.00,10340.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93KQV3F4","20130225","TELS",80,51.700000,4136.00,46.92,3753.86,51.700000,4136.00,46.92,3753.86,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",3753.86,3753.86,"n/a",,,,,,"","","US0028962076",4136.00,4136.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93KVWKV9","20130222","STFL",200,51.700000,10340.00,45.34,9068.68,51.700000,10340.00,45.34,9068.68,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",9068.68,9068.68,"n/a",,,,,,"","","US0028962076",10340.00,10340.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93KLLMZ6","20130226","STFL",200,51.700000,10340.00,45.29,9058.92,51.700000,10340.00,45.29,9058.92,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",9058.92,9058.92,"n/a",,,,,,"","","US0028962076",10340.00,10340.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93KQRFS4","20130225","ECUT",200,51.700000,10340.00,45.82,9164.44,51.700000,10340.00,45.82,9164.44,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",9164.44,9164.44,"n/a",,,,,,"","","US0028962076",10340.00,10340.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93QS5KM9","20121227","JPMS",340,51.700000,17578.00,45.11,15338.90,51.700000,17578.00,45.11,15338.90,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",15338.90,15338.90,"n/a",,,,,,"","","US0028962076",17578.00,17578.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","002896207","ANF","L","Z93DCS6HT","20130423","ECUT",100,51.700000,5170.00,46.64,4663.96,51.700000,5170.00,46.64,4663.96,"USD","USA","2004185","ABERCROMBIE & FITCH CO CL A COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",4663.96,4663.96,"n/a",,,,,,"","","US0028962076",5170.00,5170.00,0,"Cash Equity","1",,"20130607","ANF.N"
"038C88807","024061103","AXL","L","Z93VFH2TD","20121112","ECUT",1300,18.570000,24141.00,10.03,13037.44,18.570000,24141.00,10.03,13037.44,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",13037.44,13037.44,"n/a",,,,,,"","","US0240611030",24141.00,24141.00,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","024061103","AXL","L","Z938HJYVL","20120621","JPMS",900,18.570000,16713.00,10.00,8997.39,18.570000,16713.00,10.00,8997.39,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",8997.39,8997.39,"n/a",,,,,,"","","US0240611030",16713.00,16713.00,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","024061103","AXL","L","Z935ZX75Y","20120724","INST",900,18.570000,16713.00,9.56,8599.68,18.570000,16713.00,9.56,8599.68,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",8599.68,8599.68,"n/a",,,,,,"","","US0240611030",16713.00,16713.00,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","024061103","AXL","L","Z93T6RT8B","20121114","STEA",1500,18.570000,27855.00,9.80,14693.10,18.570000,27855.00,9.80,14693.10,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",14693.10,14693.10,"n/a",,,,,,"","","US0240611030",27855.00,27855.00,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","024061103","AXL","L","Z936WLC4P","20120712","STEA",1100,18.570000,20427.00,9.67,10632.71,18.570000,20427.00,9.67,10632.71,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",10632.71,10632.71,"n/a",,,,,,"","","US0240611030",20427.00,20427.00,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","024061103","AXL","L","Z93RS2CP7","20121213","SALI",1355,18.570000,25162.35,10.22,13849.05,18.570000,25162.35,10.22,13849.05,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",13849.05,13849.05,"n/a",,,,,,"","","US0240611030",25162.35,25162.35,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","024061103","AXL","L","Z93VMXB35","20121108","SALI",1400,18.570000,25998.00,10.11,14160.72,18.570000,25998.00,10.11,14160.72,"USD","USA","2382416","AMERICAN AXLE & MFG HLDGS INC COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",14160.72,14160.72,"n/a",,,,,,"","","US0240611030",25998.00,25998.00,0,"Cash Equity","1",,"20130607","AXL.N"
"038C88807","025816109","AXP","L","Z93T3MTG4","20121115","STFL",300,78.040000,23412.00,53.76,16128.24,78.040000,23412.00,53.76,16128.24,"USD","USA","2026082","AMERICAN EXPRESS CO","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",16128.24,16128.24,"n/a",,,,,,"","","US0258161092",23412.00,23412.00,0,"Cash Equity","1",,"20130607","AXP.N"
"038C88807","025816109","AXP","L","Z936DCC3J","20120719","ECUT",300,78.040000,23412.00,55.84,16752.42,78.040000,23412.00,55.84,16752.42,"USD","USA","2026082","AMERICAN EXPRESS CO","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",16752.42,16752.42,"n/a",,,,,,"","","US0258161092",23412.00,23412.00,0,"Cash Equity","1",,"20130607","AXP.N"
"038C88807","025816109","AXP","L","Z93YWXW2P","20120927","INST",180,78.040000,14047.20,56.17,10110.98,78.040000,14047.20,56.17,10110.98,"USD","USA","2026082","AMERICAN EXPRESS CO","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",10110.98,10110.98,"n/a",,,,,,"","","US0258161092",14047.20,14047.20,0,"Cash Equity","1",,"20130607","AXP.N"
"038C88807","025816109","AXP","L","Z934KG7TK","20120810","WBLR",400,78.040000,31216.00,55.51,22205.96,78.040000,31216.00,55.51,22205.96,"USD","USA","2026082","AMERICAN EXPRESS CO","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",22205.96,22205.96,"n/a",,,,,,"","","US0258161092",31216.00,31216.00,0,"Cash Equity","1",,"20130607","AXP.N"
"038C88807","032511107","APC","L","Z94DHTLX9","20120504","MSPB",989,87.980000,87012.22,68.87,68110.35,87.980000,87012.22,68.87,68110.35,"USD","USA","2032380","ANADARKO PETE CORP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",68110.35,68110.35,"n/a",,,,,,"","","US0325111070",87012.22,87012.22,0,"Cash Equity","1",,"20130607","APC.N"
"038C88807","053774105","CAR","L","Z94LN2289","20120217","WELS",500,33.580000,16790.00,12.92,6460.00,33.580000,16790.00,12.92,6460.00,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",6460.00,6460.00,"n/a",,,,,,"","","US0537741052",16790.00,16790.00,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z94LDQCCY","20120222","WELS",500,33.580000,16790.00,12.89,6447.35,33.580000,16790.00,12.89,6447.35,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",6447.35,6447.35,"n/a",,,,,,"","","US0537741052",16790.00,16790.00,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z94GKNBVS","20120410","WELS",400,33.580000,13432.00,12.74,5096.12,33.580000,13432.00,12.74,5096.12,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",5096.12,5096.12,"n/a",,,,,,"","","US0537741052",13432.00,13432.00,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z9394QTC9","20120601","ECUT",100,33.580000,3358.00,13.83,1382.50,33.580000,3358.00,13.83,1382.50,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",1382.50,1382.50,"n/a",,,,,,"","","US0537741052",3358.00,3358.00,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z94N4MBHH","20120119","BCLE",300,33.580000,10074.00,13.26,3976.53,33.580000,10074.00,13.26,3976.53,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",3976.53,3976.53,"n/a",,,,,,"","","US0537741052",10074.00,10074.00,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z94DHTLWD","20120504","MSPB",514,33.580000,17260.12,15.66,8046.67,33.580000,17260.12,15.66,8046.67,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",8046.67,8046.67,"n/a",,,,,,"","","US0537741052",17260.12,17260.12,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z935B2ZNS","20120801","ECUT",1919,33.580000,64440.02,14.53,27883.07,33.580000,64440.02,14.53,27883.07,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",27883.07,27883.07,"n/a",,,,,,"","","US0537741052",64440.02,64440.02,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z94K87TNN","20120223","WELS",500,33.580000,16790.00,12.88,6441.80,33.580000,16790.00,12.88,6441.80,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",6441.80,6441.80,"n/a",,,,,,"","","US0537741052",16790.00,16790.00,0,"Cash Equity","1",,"20130607","CAR.O"
"038C88807","053774105","CAR","L","Z94JRP7ZD","20120313","WELS",400,33.580000,13432.00,13.54,5416.24,33.580000,13432.00,13.54,5416.24,"USD","USA","B1CL8J2","AVIS BUDGET GROUP COM STK","Common Stock",1.0000000,"M","n/a","MSCO","","n/a",5416.24,5416.24,"n/a",,,,,,"","","US0537741052",13432.00,13432.00,0,"Cash Equity","1",,"20130607","CAR.O"
